label,n,p,k,ph,temperature,rainfall,humidity,soil_moisture,soil_type,organic_carbon,sunlight_hours,wind_speed,region,altitude,season,irrigation_type,fertilizer,pesticide,yield
wheat,104,79,141,5.88,23.56,1161.91,36.86,15.39,Sandy,0.95,10.33,10.7,West,1645,Zaid,Drip,149.22,24.04,9.35
wheat,52,82,40,8.1,27.3,1152.74,34.7,31.44,Sandy,1.28,8.1,7.53,Central,850,Kharif,Drip,153.45,21.31,8.03
wheat,62,20,51,6.09,34.46,931.57,82.21,29.4,Clay,1.15,9.15,9.79,North,799,Rabi,Canal,305.02,8.08,10.25
wheat,154,49,37,5.99,39.74,919.73,41.97,19.98,Loamy,0.78,9.24,14.14,West,1682,Rabi,Drip,147.55,14.59,7.5
wheat,45,52,32,5.17,26.29,2202.14,78.88,29.2,Loamy,1.17,10.24,14.42,Central,1681,Zaid,Canal,190.22,8.74,8.03
wheat,95,49,42,4.93,31.02,1137.77,75.09,58.35,Loamy,0.63,7.77,11.6,South,258,Kharif,Drip,115.86,11.31,7.29
wheat,153,52,88,6.71,29.68,403.95,75.97,40.99,Clay,0.99,6.7,15.98,East,1661,Rabi,Rainfed,93.0,12.35,8.73
wheat,68,73,112,6.98,35.51,2401.3,89.06,28.92,Loamy,0.88,6.8,2.92,West,83,Kharif,Canal,255.86,17.73,11.39
wheat,163,53,66,7.34,29.84,2035.26,75.19,54.22,Clay,0.94,6.67,7.83,South,1511,Zaid,Sprinkler,76.29,14.39,8.5
wheat,171,22,47,6.97,25.14,2061.47,42.68,59.91,Sandy,0.32,4.87,10.67,West,1450,Zaid,Sprinkler,304.76,13.25,11.6
wheat,101,85,137,5.57,12.66,2587.08,68.99,38.28,Clay,1.36,10.49,3.44,Central,630,Rabi,Sprinkler,325.74,22.85,11.83
wheat,54,26,52,7.29,30.24,406.9,64.49,27.12,Sandy,1.52,5.47,12.24,South,401,Zaid,Canal,208.7,17.47,6.48
wheat,43,53,61,7.94,15.36,427.7,80.46,45.76,Loamy,1.37,8.17,11.04,Central,1863,Rabi,Rainfed,316.97,8.74,7.36
wheat,112,91,54,6.38,12.68,813.69,77.32,18.29,Clay,0.79,9.77,12.91,North,91,Zaid,Drip,96.52,18.67,5.72
wheat,48,55,147,5.34,13.06,1704.59,39.57,57.22,Clay,0.83,10.46,17.27,Central,1441,Rabi,Rainfed,235.89,23.27,9.9
wheat,70,70,134,5.44,28.14,2338.05,74.8,21.28,Silt,0.64,6.87,1.27,North,1372,Rabi,Canal,120.16,12.86,8.49
wheat,130,40,96,5.87,20.87,2594.83,64.78,18.23,Loamy,1.01,7.8,14.63,North,454,Kharif,Rainfed,68.34,18.43,6.39
wheat,166,32,114,6.47,39.3,1347.96,78.87,46.78,Sandy,1.06,5.54,16.28,South,1694,Kharif,Rainfed,167.69,21.62,9.02
wheat,64,65,124,6.3,22.87,1170.32,69.63,23.86,Silt,1.16,8.76,2.66,North,2167,Zaid,Rainfed,318.48,9.04,9.61
wheat,74,17,74,5.36,30.4,2371.7,64.21,56.23,Loamy,0.33,9.81,16.94,East,1217,Zaid,Drip,68.66,1.56,9.28
wheat,105,36,133,5.72,39.77,1075.27,70.57,41.7,Loamy,1.56,5.7,6.15,West,243,Kharif,Drip,199.07,0.69,9.65
wheat,80,99,95,5.94,28.33,2054.57,40.78,33.2,Clay,0.77,7.4,1.53,South,589,Rabi,Canal,173.57,24.75,9.93
wheat,57,39,23,8.12,39.06,1557.29,73.44,48.34,Silt,1.26,10.93,8.55,South,219,Rabi,Canal,209.94,23.89,6.06
wheat,179,63,88,7.5,16.96,1148.76,34.68,58.91,Silt,1.37,4.82,11.94,East,1415,Rabi,Drip,112.95,17.15,8.89
wheat,105,77,68,6.08,19.53,1249.25,77.34,41.28,Sandy,1.44,8.8,1.15,Central,1708,Rabi,Canal,85.78,16.06,9.62
wheat,120,93,134,4.8,37.9,1537.56,75.43,50.13,Silt,0.7,8.1,7.1,Central,1055,Kharif,Canal,109.9,10.11,6.8
wheat,116,70,130,7.07,36.9,2310.32,44.22,18.62,Clay,1.26,7.68,2.81,West,284,Kharif,Rainfed,224.4,23.99,11.29
wheat,41,59,81,7.91,10.26,2490.06,87.97,23.74,Sandy,0.58,4.8,1.87,South,1971,Rabi,Sprinkler,275.59,10.25,8.98
wheat,153,29,125,7.76,37.8,1168.76,68.64,63.48,Silt,1.53,8.4,4.63,South,480,Zaid,Rainfed,116.56,11.24,7.94
wheat,138,52,119,5.13,18.0,2514.87,35.25,44.09,Loamy,0.34,4.59,6.06,South,1749,Kharif,Rainfed,93.39,15.07,9.53
wheat,126,74,134,5.67,26.99,1720.7,56.81,34.83,Silt,0.94,8.66,11.41,East,2170,Kharif,Sprinkler,224.41,11.97,9.57
wheat,83,35,65,5.72,30.65,1629.03,83.15,33.45,Silt,0.47,5.37,9.81,East,1352,Rabi,Drip,109.62,17.25,8.65
wheat,70,52,26,7.17,23.25,541.45,72.08,61.41,Clay,1.01,10.76,7.39,West,1689,Kharif,Drip,134.43,7.94,7.9
wheat,70,72,22,6.8,18.03,2535.71,40.44,43.32,Silt,1.45,7.77,6.74,North,529,Zaid,Drip,122.96,14.12,6.83
wheat,120,52,129,5.39,29.14,1230.93,61.01,54.11,Loamy,0.55,10.93,1.8,East,1932,Kharif,Canal,170.02,1.02,10.23
wheat,113,55,51,5.47,34.64,496.13,66.96,37.59,Sandy,1.09,7.4,13.37,East,1529,Zaid,Drip,138.05,5.61,6.58
wheat,97,77,105,6.3,28.71,305.3,74.09,47.83,Silt,1.23,8.84,7.06,South,1387,Kharif,Canal,288.63,14.54,9.03
wheat,113,30,113,5.29,20.57,1950.71,51.79,50.39,Clay,0.47,6.6,6.97,East,1654,Zaid,Drip,227.54,19.93,8.96
wheat,105,80,138,5.24,38.5,1973.82,32.46,19.85,Sandy,1.11,10.43,5.37,West,1514,Rabi,Drip,235.75,14.56,8.16
wheat,151,28,66,4.91,36.86,992.16,64.72,49.44,Sandy,1.59,9.36,11.9,West,1784,Kharif,Drip,223.53,19.35,9.74
wheat,160,59,84,5.72,22.99,1512.22,31.96,40.99,Loamy,1.31,4.23,13.8,West,1517,Rabi,Rainfed,145.22,1.28,9.78
wheat,31,95,94,5.74,21.7,1389.59,60.04,45.57,Silt,1.26,5.46,13.21,South,634,Kharif,Rainfed,79.62,19.47,7.88
wheat,110,52,124,8.02,25.36,1345.3,37.3,36.98,Clay,1.08,10.17,4.54,North,1653,Rabi,Drip,126.14,21.67,9.74
wheat,74,49,77,5.7,15.79,1234.3,62.38,49.3,Sandy,1.54,6.25,16.68,West,984,Kharif,Drip,128.96,18.86,8.74
wheat,91,71,40,6.61,16.27,2005.15,73.99,35.1,Silt,1.58,5.5,11.26,East,1611,Kharif,Drip,298.95,23.46,11.06
wheat,50,16,104,6.29,32.15,2512.04,32.32,22.0,Sandy,1.24,8.94,6.57,East,1615,Rabi,Canal,106.11,9.45,9.41
wheat,175,50,123,7.73,22.62,2148.19,54.14,18.54,Silt,1.23,7.8,8.31,West,1865,Zaid,Canal,118.72,23.4,7.94
wheat,104,62,137,5.17,28.62,2424.21,34.51,64.39,Clay,0.56,4.27,11.69,South,198,Kharif,Canal,332.13,11.64,10.27
wheat,36,51,102,5.43,26.54,824.68,67.11,37.03,Loamy,0.99,7.6,8.87,Central,1169,Zaid,Canal,149.48,13.92,7.34
wheat,155,49,148,8.02,32.89,2744.71,44.65,38.91,Silt,0.96,10.65,5.81,West,1595,Rabi,Drip,136.63,4.87,9.2
wheat,168,82,134,6.74,34.76,2702.05,59.38,57.91,Loamy,1.41,7.54,8.85,North,1459,Rabi,Sprinkler,250.76,1.56,13.01
wheat,78,92,55,6.42,22.84,1135.85,81.17,23.09,Silt,1.3,9.8,16.26,East,66,Kharif,Rainfed,319.24,21.61,6.09
wheat,93,94,48,5.55,21.95,1899.94,77.84,52.07,Sandy,0.43,4.24,17.68,East,793,Rabi,Canal,244.51,8.94,9.45
wheat,60,78,41,5.01,39.22,1601.5,32.48,22.14,Clay,0.56,10.8,6.61,Central,2170,Rabi,Drip,244.66,5.09,8.02
wheat,161,26,118,6.82,16.7,670.9,86.83,56.92,Clay,1.2,9.12,2.7,East,1250,Zaid,Canal,123.64,10.61,6.78
wheat,138,70,105,6.05,13.6,1293.91,62.51,21.79,Clay,0.84,7.33,16.2,Central,568,Rabi,Rainfed,162.64,2.64,8.09
wheat,96,30,114,5.87,21.1,2025.98,42.11,41.77,Clay,0.67,9.01,3.98,South,1366,Rabi,Canal,321.75,16.54,12.49
wheat,88,61,96,6.29,17.98,1622.61,34.52,49.25,Loamy,0.95,9.38,6.8,East,1843,Zaid,Drip,268.68,17.37,10.27
wheat,66,71,40,6.21,33.49,1648.0,88.89,38.11,Clay,0.92,7.29,2.51,West,79,Kharif,Drip,341.87,3.71,11.02
wheat,153,30,134,6.96,27.42,804.3,74.75,62.79,Silt,0.72,6.96,10.66,Central,1284,Zaid,Canal,98.01,7.14,6.93
wheat,116,36,114,8.2,18.87,648.38,57.5,64.2,Sandy,0.45,8.53,14.28,North,208,Kharif,Rainfed,232.56,23.52,6.92
wheat,138,88,75,5.29,36.02,885.9,67.53,26.08,Loamy,1.11,7.49,3.54,South,674,Rabi,Canal,271.26,21.41,7.89
wheat,98,74,103,6.99,26.61,346.24,83.66,43.1,Silt,1.41,9.88,14.96,North,885,Kharif,Drip,109.18,10.75,6.27
wheat,160,16,75,5.12,13.15,1029.19,47.69,34.85,Sandy,1.1,5.28,9.7,West,1779,Rabi,Canal,308.6,9.39,8.41
wheat,71,91,138,6.0,37.06,1095.58,30.66,48.04,Clay,0.97,5.94,11.84,West,713,Kharif,Rainfed,259.89,9.82,9.07
wheat,127,41,149,5.26,36.93,1642.83,89.39,62.28,Clay,1.58,4.45,10.68,South,758,Rabi,Canal,180.98,20.05,9.92
wheat,156,88,62,6.65,22.14,1274.55,81.02,41.58,Silt,0.66,7.73,6.66,East,737,Rabi,Drip,315.62,22.86,10.39
wheat,50,23,119,8.14,27.66,2488.83,77.64,30.8,Silt,1.41,7.07,13.12,East,1484,Zaid,Drip,281.13,1.6,9.24
wheat,53,85,112,6.06,31.61,1001.5,32.3,29.98,Loamy,1.28,9.81,7.84,West,1394,Zaid,Drip,295.31,22.4,9.07
wheat,130,22,106,7.95,10.13,920.7,75.7,40.19,Loamy,1.01,10.13,15.68,East,607,Kharif,Canal,305.2,23.53,9.02
wheat,147,59,46,7.02,23.48,2680.25,40.41,62.78,Loamy,0.9,9.6,9.61,East,886,Rabi,Canal,336.91,18.46,11.45
wheat,146,16,104,6.95,14.23,2785.6,42.19,64.68,Sandy,0.35,4.12,8.65,Central,77,Rabi,Rainfed,270.59,12.55,10.74
wheat,49,50,56,5.0,35.6,1011.99,33.4,56.04,Sandy,1.42,4.76,8.37,Central,964,Zaid,Sprinkler,105.02,9.38,7.56
wheat,75,64,53,6.08,12.51,921.91,67.04,24.62,Sandy,0.72,5.9,14.77,Central,782,Kharif,Rainfed,255.13,5.05,6.71
wheat,144,85,67,7.26,24.13,2584.2,61.55,30.88,Silt,1.34,9.26,6.95,Central,1485,Rabi,Canal,239.9,14.97,10.93
wheat,125,33,121,7.62,39.22,2735.81,57.98,56.23,Clay,1.13,4.47,9.99,Central,2099,Kharif,Sprinkler,346.88,24.87,11.15
wheat,99,48,130,8.08,35.4,2451.21,84.59,35.56,Silt,0.45,7.99,11.1,West,1150,Zaid,Sprinkler,160.15,6.94,7.6
wheat,131,63,89,6.62,32.13,463.49,62.66,43.59,Loamy,1.2,9.35,7.64,North,1193,Zaid,Sprinkler,236.04,12.05,8.18
wheat,104,94,79,6.59,29.09,2003.9,71.7,18.93,Clay,0.99,7.53,2.53,Central,490,Kharif,Rainfed,95.14,0.69,8.78
wheat,172,61,96,6.05,35.06,1423.06,84.76,56.52,Silt,1.09,9.91,12.87,Central,1346,Zaid,Drip,181.77,20.34,8.96
wheat,101,18,90,7.02,16.72,2510.4,71.84,16.62,Silt,0.81,10.74,7.37,Central,97,Rabi,Canal,126.4,22.45,8.97
wheat,83,23,81,5.68,30.52,1024.93,75.11,49.93,Loamy,0.64,8.28,12.32,Central,1140,Zaid,Rainfed,240.78,6.91,7.86
wheat,71,19,127,6.05,12.7,1307.52,40.27,28.8,Sandy,0.75,8.01,1.48,Central,704,Kharif,Rainfed,209.34,18.75,9.0
wheat,59,27,45,6.69,23.98,311.06,68.36,50.42,Clay,0.88,8.52,11.55,East,1105,Kharif,Drip,337.68,20.68,9.46
wheat,37,51,77,7.76,12.07,2720.45,81.38,31.4,Clay,0.65,6.31,3.83,East,903,Rabi,Canal,213.58,10.19,5.96
wheat,165,43,37,6.7,14.5,2508.1,71.14,55.81,Clay,0.54,6.27,10.62,South,1115,Kharif,Drip,273.37,21.7,11.12
wheat,156,31,108,6.87,25.58,1401.64,79.55,51.97,Silt,1.41,5.56,15.15,North,354,Rabi,Canal,83.57,23.59,8.88
wheat,30,44,73,8.11,25.1,2557.26,86.98,64.46,Silt,1.3,8.93,16.88,West,2034,Rabi,Canal,250.47,5.74,11.13
wheat,52,33,57,5.07,21.76,768.68,33.45,37.06,Silt,0.77,4.77,16.55,South,1356,Kharif,Canal,335.91,23.46,9.55
wheat,32,63,106,7.76,16.68,2633.34,64.29,36.51,Sandy,1.33,10.08,5.12,South,948,Kharif,Rainfed,70.13,17.99,7.08
wheat,171,33,85,6.62,30.51,2455.3,48.9,33.84,Clay,0.42,9.36,10.14,North,28,Kharif,Sprinkler,231.73,20.53,10.29
wheat,152,84,41,4.86,31.7,1169.1,52.79,39.58,Sandy,0.52,7.92,2.19,West,1619,Kharif,Sprinkler,213.49,17.32,11.68
wheat,95,20,107,6.28,35.68,935.1,56.67,40.78,Clay,0.41,6.26,9.21,East,1504,Rabi,Sprinkler,309.65,19.46,8.56
wheat,42,29,123,7.35,12.59,2406.21,58.59,47.85,Sandy,1.51,8.93,9.24,West,735,Zaid,Rainfed,340.66,1.35,10.66
wheat,68,30,123,6.77,37.09,2723.17,83.08,31.61,Loamy,0.75,9.46,13.59,East,251,Rabi,Canal,164.51,23.17,9.75
wheat,84,56,62,7.4,13.89,2416.74,71.86,33.01,Sandy,0.68,4.66,6.43,South,1404,Kharif,Drip,121.59,9.96,8.3
wheat,103,43,128,5.04,18.87,2125.91,78.61,62.24,Silt,0.39,5.03,2.35,South,1872,Rabi,Sprinkler,135.57,24.63,8.81
wheat,108,79,48,6.1,18.92,2510.69,61.26,25.55,Loamy,1.18,9.84,11.94,Central,1740,Rabi,Sprinkler,131.62,5.03,9.53
wheat,41,36,59,5.65,14.31,1371.36,66.16,39.93,Clay,0.59,10.31,9.38,West,1996,Kharif,Rainfed,299.33,21.48,9.28
wheat,79,39,42,5.34,25.54,738.17,44.37,59.05,Silt,0.72,8.21,15.91,East,1485,Kharif,Canal,247.39,17.24,8.66
wheat,150,51,46,6.24,38.53,585.04,66.85,16.55,Loamy,0.84,4.18,11.01,South,914,Kharif,Drip,331.74,21.4,10.14
wheat,111,82,144,6.08,32.78,732.62,34.39,58.61,Sandy,0.93,8.35,14.34,North,1212,Kharif,Canal,328.36,23.41,9.65
wheat,80,23,39,6.33,14.96,1682.11,44.78,42.67,Sandy,1.35,4.48,3.91,West,2084,Kharif,Rainfed,143.9,11.4,10.34
wheat,112,40,77,7.24,23.28,699.02,79.69,17.03,Silt,0.92,5.52,15.43,South,2147,Kharif,Drip,69.19,8.34,6.88
wheat,167,55,61,5.29,26.56,2015.25,79.03,18.15,Silt,1.41,9.82,3.67,North,1901,Rabi,Sprinkler,186.39,2.24,8.16
wheat,137,17,40,7.41,29.86,1447.55,43.12,28.12,Loamy,1.4,9.17,2.65,West,1510,Kharif,Drip,288.22,22.23,9.72
wheat,169,28,101,7.3,16.2,1226.35,41.5,34.27,Silt,1.05,10.42,16.67,West,1011,Kharif,Sprinkler,231.39,22.41,9.72
wheat,153,64,55,6.77,26.21,806.71,83.66,45.43,Sandy,1.28,6.72,14.1,Central,1902,Zaid,Canal,91.46,13.79,7.94
wheat,45,75,78,5.07,14.71,1746.31,50.69,28.07,Silt,0.7,7.39,13.12,East,808,Rabi,Canal,248.56,10.23,8.01
wheat,102,28,26,8.12,30.22,2233.57,88.94,61.87,Loamy,1.3,6.71,12.84,Central,1512,Rabi,Canal,256.51,10.9,8.17
wheat,138,19,31,6.6,17.35,907.56,37.17,43.29,Clay,0.66,9.04,16.9,Central,1010,Rabi,Drip,263.72,20.36,8.66
wheat,166,43,65,8.14,19.78,416.62,71.46,30.42,Loamy,1.06,5.4,6.33,Central,889,Kharif,Canal,308.79,9.49,8.3
wheat,36,19,134,7.67,27.66,2302.79,63.87,44.77,Clay,1.13,9.08,4.65,East,1013,Kharif,Sprinkler,300.15,7.36,9.37
wheat,99,36,80,7.23,28.46,1683.68,58.74,49.71,Silt,0.57,8.16,7.0,North,393,Zaid,Rainfed,268.85,17.28,10.45
wheat,83,31,111,7.84,34.81,1097.75,66.72,40.51,Clay,0.47,7.29,13.5,West,1509,Rabi,Sprinkler,66.43,24.78,6.71
wheat,167,58,96,7.23,36.96,1780.58,58.75,38.91,Sandy,1.4,10.32,7.88,East,163,Zaid,Drip,272.29,10.52,9.39
wheat,46,32,21,8.15,31.89,1390.15,89.11,24.64,Silt,0.8,8.62,15.39,South,986,Kharif,Drip,145.03,7.57,6.08
wheat,45,27,147,5.93,28.32,1348.08,57.5,32.99,Sandy,0.32,9.28,14.55,North,1805,Kharif,Drip,200.38,7.21,7.36
wheat,164,65,87,7.47,16.72,974.81,63.76,50.77,Silt,0.32,4.55,12.69,West,379,Zaid,Drip,286.84,18.71,9.65
wheat,84,47,30,5.39,24.08,992.99,80.87,30.31,Loamy,1.49,10.95,9.45,South,1558,Zaid,Rainfed,196.36,8.24,8.23
wheat,140,56,44,8.07,28.87,2368.57,52.59,27.26,Loamy,1.48,5.21,17.04,East,2067,Rabi,Canal,64.67,16.61,6.47
wheat,37,18,67,5.43,12.37,2073.85,36.14,28.3,Sandy,0.49,10.16,14.25,North,2155,Kharif,Rainfed,272.77,10.01,8.62
wheat,127,69,122,5.3,14.2,2492.36,63.58,52.91,Sandy,0.9,4.41,6.28,Central,89,Zaid,Canal,314.41,22.29,11.0
wheat,119,74,125,7.2,25.02,1573.73,62.72,42.17,Clay,0.55,7.81,1.04,West,1528,Zaid,Drip,115.4,15.07,7.72
wheat,172,64,78,6.98,12.87,1789.57,61.47,59.36,Sandy,1.5,9.13,13.02,East,1241,Rabi,Drip,318.11,3.66,11.27
wheat,133,37,55,7.44,17.66,1328.97,48.62,21.57,Loamy,1.24,8.56,10.93,South,1114,Zaid,Sprinkler,230.73,19.55,9.64
wheat,94,69,105,6.89,13.91,1170.94,63.03,54.28,Sandy,0.49,6.24,17.05,Central,1859,Kharif,Canal,299.34,18.42,8.11
wheat,75,49,118,6.32,20.9,2754.47,70.5,44.97,Silt,1.19,4.29,3.11,North,29,Zaid,Rainfed,124.0,12.62,10.09
wheat,170,29,54,5.14,31.85,1362.43,70.85,44.43,Loamy,1.03,4.16,4.45,South,1892,Kharif,Canal,253.99,0.07,8.26
wheat,122,76,136,6.51,18.47,949.46,83.68,27.19,Clay,1.56,5.93,2.46,Central,1373,Rabi,Sprinkler,262.26,8.08,9.15
wheat,79,89,88,7.72,29.7,327.54,50.37,62.8,Loamy,1.05,9.72,8.21,East,1972,Rabi,Canal,269.06,4.68,9.2
wheat,40,97,127,6.11,33.86,2651.3,75.56,40.84,Silt,0.89,7.99,7.96,East,1630,Rabi,Drip,101.7,9.14,9.48
wheat,93,80,47,4.85,23.5,491.47,70.64,43.12,Clay,1.16,4.47,2.77,Central,1090,Zaid,Canal,123.72,22.49,6.33
wheat,163,52,108,8.08,18.79,944.18,35.0,59.72,Clay,1.38,7.66,7.26,West,2083,Kharif,Rainfed,343.08,11.95,9.71
wheat,170,92,65,7.31,23.75,2463.06,81.81,38.15,Clay,0.57,8.32,1.94,Central,1120,Kharif,Canal,83.27,14.57,7.12
wheat,135,72,99,6.81,39.6,1216.56,53.89,22.24,Sandy,0.86,7.31,15.78,North,1273,Zaid,Drip,214.45,12.78,11.0
wheat,125,84,63,5.93,13.8,395.98,59.2,26.18,Loamy,1.16,6.29,14.67,East,142,Kharif,Sprinkler,275.92,0.49,6.4
wheat,123,23,68,6.64,36.85,850.86,74.59,21.1,Clay,1.35,6.38,7.84,East,1826,Zaid,Canal,155.31,2.94,5.91
wheat,113,75,113,7.13,18.28,2517.96,75.1,22.22,Clay,0.45,10.96,16.31,West,1429,Zaid,Sprinkler,312.6,4.9,11.38
wheat,115,70,141,6.21,39.17,1896.89,48.34,56.22,Silt,0.71,10.71,14.95,Central,1447,Kharif,Rainfed,108.32,7.25,7.04
wheat,65,83,107,4.83,38.01,563.69,70.37,55.79,Loamy,0.87,4.9,12.73,South,355,Rabi,Canal,295.56,19.61,7.7
wheat,84,23,29,7.54,13.79,2782.06,71.87,37.4,Clay,0.55,4.04,1.26,Central,1371,Rabi,Rainfed,317.32,20.35,9.25
wheat,122,51,92,6.76,26.17,967.44,53.91,51.88,Loamy,0.58,10.45,2.69,South,1301,Zaid,Rainfed,88.79,12.26,8.29
wheat,170,53,144,5.39,23.71,624.0,69.67,49.0,Sandy,1.19,4.02,8.42,West,210,Rabi,Canal,185.73,5.34,8.42
wheat,122,77,109,6.87,11.04,1127.56,40.34,40.91,Silt,1.37,10.72,14.63,South,108,Rabi,Drip,281.05,19.77,9.34
wheat,119,34,53,7.72,35.43,1937.7,54.42,21.34,Clay,0.38,5.65,11.55,North,494,Zaid,Canal,165.93,14.77,6.7
wheat,145,93,46,6.66,35.11,1632.24,86.9,42.31,Loamy,0.83,10.6,6.26,Central,681,Rabi,Canal,311.91,11.25,11.11
wheat,120,35,68,6.41,20.11,1661.38,59.54,37.79,Clay,1.22,6.29,4.21,South,159,Zaid,Drip,197.3,8.12,10.42
wheat,111,43,115,7.9,30.28,337.55,55.16,29.99,Silt,0.88,10.66,5.02,South,162,Kharif,Canal,246.82,8.2,6.1
wheat,138,64,46,5.17,19.02,2219.33,30.32,49.72,Silt,0.78,5.65,9.05,North,1417,Zaid,Canal,89.13,19.57,6.86
wheat,51,21,52,8.1,14.69,338.09,61.99,48.9,Sandy,0.94,5.25,6.03,Central,1415,Rabi,Canal,307.3,2.73,7.65
wheat,85,79,60,6.6,32.09,1959.76,52.68,45.52,Loamy,1.3,8.47,8.57,East,1026,Rabi,Drip,151.48,12.68,8.55
wheat,144,26,97,7.14,38.56,2266.92,38.79,36.12,Sandy,1.54,10.11,15.63,East,466,Kharif,Drip,328.82,16.18,9.62
wheat,162,98,65,6.16,33.8,740.47,59.32,63.04,Sandy,1.29,10.07,1.07,East,1352,Zaid,Canal,340.54,3.97,11.7
wheat,145,48,93,6.53,29.24,634.51,60.83,22.5,Clay,1.33,5.98,7.36,Central,2122,Kharif,Canal,333.66,9.07,9.84
wheat,70,51,26,5.91,16.12,2229.86,73.26,64.34,Loamy,1.39,6.47,17.95,South,1757,Kharif,Drip,237.35,12.91,9.2
wheat,56,37,90,5.04,11.24,414.59,38.21,16.37,Silt,0.45,6.95,2.24,West,109,Zaid,Canal,125.19,20.03,5.98
wheat,83,80,93,8.07,25.29,564.19,54.38,53.22,Clay,1.47,6.54,14.84,Central,604,Zaid,Canal,307.87,24.32,5.65
wheat,164,97,100,7.16,13.37,803.65,66.63,29.4,Sandy,0.97,7.92,4.87,North,1426,Zaid,Canal,206.91,8.1,6.23
wheat,114,28,42,5.84,36.99,2103.15,37.72,15.82,Silt,1.41,6.8,3.52,South,483,Kharif,Drip,64.66,10.78,7.29
wheat,67,85,85,6.38,12.04,926.79,67.23,51.33,Silt,1.19,5.95,15.25,North,1436,Zaid,Rainfed,185.11,21.49,7.97
wheat,54,60,79,8.02,15.73,1257.91,42.35,27.12,Clay,0.48,9.51,11.39,Central,121,Rabi,Drip,141.09,4.51,6.09
wheat,51,21,128,6.31,35.02,940.4,50.37,20.49,Loamy,0.97,7.85,18.0,Central,1197,Rabi,Sprinkler,109.6,10.92,6.57
wheat,168,22,61,5.21,28.45,2589.69,86.51,21.03,Clay,0.92,9.84,7.27,East,996,Rabi,Drip,345.92,0.02,9.04
wheat,39,83,136,6.37,28.83,769.79,73.48,51.6,Silt,1.42,9.75,8.61,Central,1466,Kharif,Drip,257.85,18.0,9.25
wheat,46,76,69,5.22,22.06,1050.61,31.69,29.58,Sandy,1.25,4.15,5.52,North,1124,Rabi,Canal,237.45,8.7,10.18
wheat,131,38,31,7.62,34.09,945.07,56.23,46.06,Silt,1.58,8.86,16.21,North,1967,Kharif,Sprinkler,116.05,19.03,6.82
wheat,44,89,119,5.45,26.85,1843.58,60.1,26.79,Sandy,1.01,6.05,10.75,East,380,Rabi,Drip,136.69,7.3,9.42
wheat,155,94,91,7.86,28.84,2454.46,86.15,64.17,Loamy,1.2,6.81,1.16,South,1910,Kharif,Rainfed,197.9,12.58,10.65
wheat,110,58,126,6.02,37.5,1365.96,35.36,43.01,Loamy,0.45,6.09,11.56,Central,757,Rabi,Drip,109.48,23.44,9.29
wheat,105,35,39,5.65,15.04,2489.49,40.63,21.65,Clay,0.69,7.34,2.89,East,2095,Rabi,Canal,293.47,0.19,8.76
wheat,175,90,107,6.2,27.19,792.36,46.89,48.98,Clay,0.67,9.27,10.56,North,274,Zaid,Drip,161.39,4.36,8.39
wheat,148,57,140,5.5,18.7,1635.4,30.31,37.31,Loamy,1.47,9.28,2.95,East,1792,Rabi,Drip,283.92,24.73,10.79
wheat,45,61,56,8.13,14.99,2630.43,48.62,62.55,Loamy,0.79,5.74,7.24,South,1968,Zaid,Rainfed,149.75,4.36,8.89
wheat,112,33,106,7.99,39.45,2064.22,77.58,48.71,Sandy,1.3,6.67,15.9,Central,1216,Zaid,Sprinkler,343.34,4.74,13.2
wheat,101,62,148,5.73,13.48,520.29,85.28,38.0,Loamy,1.23,9.03,6.4,Central,769,Rabi,Sprinkler,255.75,19.52,9.6
wheat,34,88,115,6.58,29.98,895.86,38.48,45.21,Clay,1.42,8.51,18.0,West,412,Zaid,Sprinkler,201.18,4.39,7.89
wheat,98,77,111,7.98,35.67,1726.26,88.17,59.81,Loamy,0.61,7.98,15.21,East,1692,Zaid,Drip,297.63,19.1,12.1
wheat,62,56,22,7.57,15.55,2249.78,72.86,16.03,Loamy,0.86,5.49,15.95,Central,454,Rabi,Drip,71.61,1.34,5.21
wheat,164,87,78,5.51,16.86,1702.85,58.08,24.76,Loamy,1.57,8.95,4.35,North,765,Kharif,Rainfed,72.0,7.38,7.43
wheat,43,33,57,5.37,17.51,2588.16,44.25,30.51,Loamy,0.76,6.69,5.06,North,1214,Rabi,Sprinkler,327.08,20.88,10.29
wheat,58,38,75,5.91,13.2,925.51,54.93,43.75,Silt,1.02,4.71,17.71,Central,182,Kharif,Sprinkler,62.46,15.82,7.2
wheat,35,18,144,5.0,20.73,674.86,37.86,41.48,Clay,1.46,5.79,5.11,North,170,Kharif,Canal,160.7,5.37,6.79
wheat,98,22,141,7.9,30.58,904.47,50.4,27.45,Silt,0.58,4.07,13.78,West,1508,Zaid,Sprinkler,99.35,4.98,6.85
wheat,127,64,94,6.64,24.33,1144.81,36.87,60.87,Sandy,0.51,7.07,16.63,Central,2000,Rabi,Rainfed,184.67,24.68,9.34
wheat,64,61,46,5.71,38.57,2396.07,60.14,47.63,Loamy,0.88,10.56,10.76,North,631,Rabi,Drip,68.49,24.89,7.39
wheat,70,96,81,7.33,10.37,1059.12,71.55,48.05,Clay,0.63,5.53,4.26,South,20,Zaid,Drip,199.66,4.85,9.58
wheat,176,45,91,5.57,23.3,2739.05,39.39,47.55,Sandy,0.45,6.33,3.29,East,178,Zaid,Drip,208.92,5.44,10.88
